transaction_id,year,origin_gta_property_id,destination_type,destination_id,purpose,heads
TX00000355,2013,GTA_PA_0010,property,GTA_PA_0014,fattening,32
TX00000356,2013,GTA_PA_0011,slaughterhouse,SH_PA_03,slaughter,174
TX00000357,2013,GTA_PA_0011,slaughterhouse,SH_PA_04,slaughter,57
TX00000358,2013,GTA_PA_0011,property,GTA_PA_0015,breeding,89
TX00000359,2013,GTA_PA_0012,slaughterhouse,SH_PA_03,slaughter,162
TX00000360,2013,GTA_PA_0012,property,GTA_PA_0016,other,92
TX00000361,2013,GTA_PA_0012,property,GTA_PA_0016,other,7
TX00000362,2013,GTA_PA_0013,property,GTA_PA_0017,fattening,21
TX00000363,2013,GTA_PA_0014,slaughterhouse,SH_PA_02,slaughter,230
TX00000364,2013,GTA_PA_0014,property,GTA_PA_0022,breeding,47
TX00000365,2013,GTA_PA_0015,slaughterhouse,SH_PA_03,slaughter,156
TX00000366,2013,GTA_PA_0015,slaughterhouse,SH_PA_04,slaughter,31
TX00000367,2013,GTA_PA_0015,property,GTA_PA_0019,other,80
TX00000368,2013,GTA_PA_0016,slaughterhouse,SH_PA_04,slaughter,164
TX00000369,2013,GTA_PA_0016,property,GTA_PA_0020,fattening,72
TX00000370,2013,GTA_PA_0017,slaughterhouse,SH_PA_01,slaughter,136
TX00000371,2013,GTA_PA_0017,slaughterhouse,SH_PA_02,slaughter,45
TX00000372,2013,GTA_PA_0017,property,GTA_PA_0021,breeding,20
TX00000373,2013,GTA_PA_0018,property,GTA_PA_0022,other,109
TX00000374,2013,GTA_PA_0019,slaughterhouse,SH_PA_03,slaughter,258
TX00000375,2013,GTA_PA_0019,slaughterhouse,SH_PA_04,slaughter,39
TX00000376,2013,GTA_PA_0019,property,GTA_PA_0027,fattening,45
TX00000377,2013,GTA_PA_0020,slaughterhouse,SH_PA_04,slaughter,240
TX00000378,2013,GTA_PA_0020,property,GTA_PA_0024,breeding,76
TX00000379,2013,GTA_PA_0021,slaughterhouse,SH_PA_02,slaughter,227
TX00000380,2013,GTA_PA_0021,slaughterhouse,SH_PA_01,slaughter,57
TX00000381,2013,GTA_PA_0021,property,GTA_PA_0025,other,123
TX00000382,2013,GTA_PA_0022,slaughterhouse,SH_PA_02,slaughter,180
TX00000383,2013,GTA_PA_0022,property,GTA_PA_0026,fattening,91
TX00000384,2013,GTA_PA_0023,property,GTA_PA_0027,breeding,99
TX00000385,2013,GTA_PA_0023,property,GTA_PA_0027,other,14
TX00000386,2013,GTA_PA_0024,slaughterhouse,SH_PA_03,slaughter,170
TX00000387,2013,GTA_PA_0024,property,GTA_PA_0032,other,43
TX00000388,2013,GTA_PA_0025,slaughterhouse,SH_PA_01,slaughter,233
TX00000389,2013,GTA_PA_0025,slaughterhouse,SH_PA_02,slaughter,17
TX00000390,2013,GTA_PA_0025,property,GTA_PA_0029,fattening,111
TX00000391,2013,GTA_PA_0026,slaughterhouse,SH_PA_02,slaughter,199
TX00000392,2013,GTA_PA_0026,property,GTA_PA_0030,breeding,75
TX00000393,2013,GTA_PA_0027,slaughterhouse,SH_PA_03,slaughter,144
TX00000394,2013,GTA_PA_0027,slaughterhouse,SH_PA_04,slaughter,25
TX00000395,2013,GTA_PA_0027,property,GTA_PA_0031,other,29
TX00000396,2013,GTA_PA_0028,property,GTA_PA_0032,fattening,49
TX00000397,2013,GTA_PA_0029,slaughterhouse,SH_PA_01,slaughter,172
TX00000398,2013,GTA_PA_0029,slaughterhouse,SH_PA_02,slaughter,36
TX00000399,2013,GTA_PA_0029,property,GTA_PA_0037,breeding,114
TX00000400,2013,GTA_PA_0030,slaughterhouse,SH_PA_02,slaughter,194
TX00000401,2013,GTA_PA_0030,property,GTA_PA_0034,other,29
TX00000402,2013,GTA_PA_0031,slaughterhouse,SH_PA_03,slaughter,227
TX00000403,2013,GTA_PA_0031,slaughterhouse,SH_PA_04,slaughter,27
TX00000404,2013,GTA_PA_0031,property,GTA_PA_0035,fattening,21
TX00000405,2013,GTA_PA_0032,slaughterhouse,SH_PA_04,slaughter,200
TX00000406,2013,GTA_PA_0032,property,GTA_PA_0036,breeding,44
TX00000407,2013,GTA_PA_0033,property,GTA_PA_0037,other,41
TX00000408,2013,GTA_PA_0034,slaughterhouse,SH_PA_02,slaughter,285
TX00000409,2013,GTA_PA_0034,property,GTA_PA_0042,fattening,63
TX00000410,2013,GTA_PA_0034,property,GTA_PA_0042,other,8
TX00000411,2013,GTA_PA_0035,slaughterhouse,SH_PA_03,slaughter,207
TX00000412,2013,GTA_PA_0035,slaughterhouse,SH_PA_04,slaughter,38
TX00000413,2013,GTA_PA_0035,property,GTA_PA_0039,breeding,39
TX00000414,2013,GTA_PA_0036,slaughterhouse,SH_PA_04,slaughter,162
TX00000415,2013,GTA_PA_0036,property,GTA_PA_0040,other,52
TX00000416,2013,GTA_PA_0037,slaughterhouse,SH_PA_01,slaughter,167
TX00000417,2013,GTA_PA_0037,slaughterhouse,SH_PA_02,slaughter,45
TX00000418,2013,GTA_PA_0037,property,GTA_PA_0041,fattening,101
TX00000419,2013,GTA_PA_0038,property,GTA_PA_0042,breeding,107
TX00000420,2013,GTA_PA_0039,slaughterhouse,SH_PA_03,slaughter,192
TX00000421,2013,GTA_PA_0039,slaughterhouse,SH_PA_04,slaughter,55
TX00000422,2013,GTA_PA_0039,property,GTA_PA_0047,other,102
TX00000423,2013,GTA_PA_0040,slaughterhouse,SH_PA_04,slaughter,205
TX00000424,2013,GTA_PA_0040,property,GTA_PA_0044,fattening,82
TX00000425,2013,GTA_PA_0041,slaughterhouse,SH_PA_02,slaughter,226
TX00000426,2013,GTA_PA_0041,slaughterhouse,SH_PA_01,slaughter,37
TX00000427,2013,GTA_PA_0041,property,GTA_PA_0045,breeding,98
TX00000428,2013,GTA_PA_0042,slaughterhouse,SH_PA_02,slaughter,177
TX00000429,2013,GTA_PA_0042,property,GTA_PA_0046,other,54
TX00000430,2013,GTA_PA_0043,property,GTA_PA_0047,fattening,43
TX00000431,2013,GTA_PA_0044,slaughterhouse,SH_PA_04,slaughter,224
TX00000432,2013,GTA_PA_0044,property,GTA_PA_0052,breeding,66
TX00000433,2013,GTA_PA_0045,slaughterhouse,SH_PA_01,slaughter,45
TX00000434,2013,GTA_PA_0045,slaughterhouse,SH_PA_02,slaughter,21
TX00000435,2013,GTA_PA_0045,property,GTA_PA_0049,other,85
TX00000436,2013,GTA_PA_0045,property,GTA_PA_0049,other,6
TX00000437,2013,GTA_PA_0046,slaughterhouse,SH_PA_02,slaughter,229
TX00000438,2013,GTA_PA_0046,property,GTA_PA_0050,fattening,120
TX00000439,2013,GTA_PA_0047,slaughterhouse,SH_PA_03,slaughter,192
TX00000440,2013,GTA_PA_0047,slaughterhouse,SH_PA_04,slaughter,57
TX00000441,2013,GTA_PA_0047,property,GTA_PA_0051,breeding,118
TX00000442,2013,GTA_PA_0048,property,GTA_PA_0052,other,69
TX00000443,2013,GTA_PA_0049,slaughterhouse,SH_PA_01,slaughter,220
TX00000444,2013,GTA_PA_0049,slaughterhouse,SH_PA_02,slaughter,59
TX00000445,2013,GTA_PA_0049,property,GTA_PA_0057,fattening,82
TX00000446,2013,GTA_PA_0050,slaughterhouse,SH_PA_02,slaughter,164
TX00000447,2013,GTA_PA_0050,property,GTA_PA_0054,breeding,42
TX00000448,2013,GTA_PA_0051,slaughterhouse,SH_PA_03,slaughter,255
TX00000449,2013,GTA_PA_0051,slaughterhouse,SH_PA_04,slaughter,43
TX00000450,2013,GTA_PA_0051,property,GTA_PA_0055,other,112
TX00000451,2013,GTA_PA_0052,slaughterhouse,SH_PA_04,slaughter,159
TX00000452,2013,GTA_PA_0052,property,GTA_PA_0056,fattening,105
TX00000453,2013,GTA_PA_0053,property,GTA_PA_0057,breeding,105
TX00000454,2013,GTA_PA_0054,slaughterhouse,SH_PA_02,slaughter,113
TX00000455,2013,GTA_PA_0054,property,GTA_PA_0062,other,76
TX00000456,2013,GTA_PA_0055,slaughterhouse,SH_PA_03,slaughter,252
TX00000457,2013,GTA_PA_0055,slaughterhouse,SH_PA_04,slaughter,47
TX00000458,2013,GTA_PA_0055,property,GTA_PA_0059,fattening,18
TX00000459,2013,GTA_PA_0056,slaughterhouse,SH_PA_04,slaughter,155
TX00000460,2013,GTA_PA_0056,property,GTA_PA_0060,breeding,62
TX00000461,2013,GTA_PA_0056,property,GTA_PA_0060,other,1
TX00000462,2013,GTA_PA_0057,slaughterhouse,SH_PA_01,slaughter,189
TX00000463,2013,GTA_PA_0057,slaughterhouse,SH_PA_02,slaughter,23
TX00000464,2013,GTA_PA_0057,property,GTA_PA_0061,other,56
TX00000465,2013,GTA_PA_0058,property,GTA_PA_0062,fattening,84
TX00000466,2013,GTA_PA_0059,slaughterhouse,SH_PA_03,slaughter,217
TX00000467,2013,GTA_PA_0059,slaughterhouse,SH_PA_04,slaughter,53
TX00000468,2013,GTA_PA_0059,property,GTA_PA_0067,breeding,74
TX00000469,2013,GTA_PA_0060,slaughterhouse,SH_PA_04,slaughter,130
TX00000470,2013,GTA_PA_0060,property,GTA_PA_0064,other,60
TX00000471,2013,GTA_PA_0061,slaughterhouse,SH_PA_02,slaughter,173
TX00000472,2013,GTA_PA_0061,slaughterhouse,SH_PA_01,slaughter,28
TX00000473,2013,GTA_PA_0061,property,GTA_PA_0065,fattening,123
TX00000474,2013,GTA_PA_0062,slaughterhouse,SH_PA_02,slaughter,166
TX00000475,2013,GTA_PA_0062,property,GTA_PA_0066,breeding,114
TX00000476,2013,GTA_PA_0063,property,GTA_PA_0067,other,19
TX00000477,2013,GTA_PA_0064,slaughterhouse,SH_PA_04,slaughter,215
TX00000478,2013,GTA_PA_0064,property,GTA_PA_0072,fattening,123
TX00000479,2013,GTA_PA_0065,slaughterhouse,SH_PA_01,slaughter,211
TX00000480,2013,GTA_PA_0065,slaughterhouse,SH_PA_02,slaughter,26
TX00000481,2013,GTA_PA_0065,property,GTA_PA_0069,breeding,76
TX00000482,2013,GTA_PA_0066,slaughterhouse,SH_PA_02,slaughter,223
TX00000483,2013,GTA_PA_0066,property,GTA_PA_0070,other,71
TX00000484,2013,GTA_PA_0067,slaughterhouse,SH_PA_03,slaughter,152
TX00000485,2013,GTA_PA_0067,slaughterhouse,SH_PA_04,slaughter,26
TX00000486,2013,GTA_PA_0067,property,GTA_PA_0071,fattening,25
TX00000487,2013,GTA_PA_0067,property,GTA_PA_0071,other,6
TX00000488,2013,GTA_PA_0068,property,GTA_PA_0072,breeding,29
TX00000489,2013,GTA_PA_0069,slaughterhouse,SH_PA_01,slaughter,275
TX00000490,2013,GTA_PA_0069,slaughterhouse,SH_PA_02,slaughter,40
TX00000491,2013,GTA_PA_0069,property,GTA_PA_0001,other,19
TX00000492,2013,GTA_PA_0070,slaughterhouse,SH_PA_02,slaughter,117
TX00000493,2013,GTA_PA_0070,property,GTA_PA_0002,fattening,47
TX00000494,2013,GTA_PA_0071,slaughterhouse,SH_PA_03,slaughter,196
TX00000495,2013,GTA_PA_0071,slaughterhouse,SH_PA_04,slaughter,44
TX00000496,2013,GTA_PA_0071,property,GTA_PA_0007,breeding,120
TX00000497,2013,GTA_PA_0072,slaughterhouse,SH_PA_04,slaughter,122
TX00000498,2013,GTA_PA_0072,property,GTA_PA_0004,other,52
TX00000499,2014,GTA_RO_0001,slaughterhouse,SH_RO_01,slaughter,207
TX00000500,2014,GTA_RO_0001,slaughterhouse,SH_RO_02,slaughter,55
TX00000501,2014,GTA_RO_0001,property,GTA_RO_0005,fattening,112
TX00000502,2014,GTA_RO_0001,property,GTA_RO_0005,other,10
TX00000503,2014,GTA_RO_0002,property,GTA_RO_0006,breeding,31
TX00000504,2014,GTA_RO_0003,slaughterhouse,SH_RO_03,slaughter,202
TX00000505,2014,GTA_RO_0003,slaughterhouse,SH_RO_02,slaughter,50
TX00000506,2014,GTA_RO_0003,property,GTA_RO_0011,other,29
TX00000507,2014,GTA_RO_0004,slaughterhouse,SH_RO_03,slaughter,202
TX00000508,2014,GTA_RO_0004,property,GTA_RO_0008,fattening,35
TX00000509,2014,GTA_RO_0005,slaughterhouse,SH_RO_02,slaughter,214
TX00000510,2014,GTA_RO_0005,slaughterhouse,SH_RO_01,slaughter,42
TX00000511,2014,GTA_RO_0005,property,GTA_RO_0009,breeding,70
TX00000512,2014,GTA_RO_0006,slaughterhouse,SH_RO_01,slaughter,219
TX00000513,2014,GTA_RO_0006,property,GTA_RO_0010,other,62
TX00000514,2014,GTA_RO_0007,property,GTA_RO_0011,fattening,67
TX00000515,2014,GTA_RO_0008,slaughterhouse,SH_RO_04,slaughter,135
TX00000516,2014,GTA_RO_0008,property,GTA_RO_0016,breeding,21
TX00000517,2014,GTA_RO_0009,slaughterhouse,SH_RO_02,slaughter,184
TX00000518,2014,GTA_RO_0009,slaughterhouse,SH_RO_01,slaughter,59
TX00000519,2014,GTA_RO_0009,property,GTA_RO_0013,other,109
TX00000520,2014,GTA_RO_0010,slaughterhouse,SH_RO_02,slaughter,194
TX00000521,2014,GTA_RO_0010,property,GTA_RO_0014,fattening,113
TX00000522,2014,GTA_RO_0011,slaughterhouse,SH_RO_04,slaughter,211
TX00000523,2014,GTA_RO_0011,slaughterhouse,SH_RO_03,slaughter,52
TX00000524,2014,GTA_RO_0011,property,GTA_RO_0015,breeding,99
TX00000525,2014,GTA_RO_0012,property,GTA_RO_0016,other,57
TX00000526,2014,GTA_RO_0012,property,GTA_RO_0016,other,11
TX00000527,2014,GTA_RO_0013,slaughterhouse,SH_RO_01,slaughter,190
TX00000528,2014,GTA_RO_0013,slaughterhouse,SH_RO_02,slaughter,53
TX00000529,2014,GTA_RO_0013,property,GTA_RO_0021,fattening,28
TX00000530,2014,GTA_RO_0014,slaughterhouse,SH_RO_02,slaughter,237
TX00000531,2014,GTA_RO_0014,property,GTA_RO_0018,breeding,24
TX00000532,2014,GTA_RO_0015,slaughterhouse,SH_RO_04,slaughter,222
TX00000533,2014,GTA_RO_0015,slaughterhouse,SH_RO_03,slaughter,34
TX00000534,2014,GTA_RO_0015,property,GTA_RO_0019,other,82
TX00000535,2014,GTA_RO_0016,slaughterhouse,SH_RO_04,slaughter,194
TX00000536,2014,GTA_RO_0016,property,GTA_RO_0020,fattening,42
TX00000537,2014,GTA_RO_0017,property,GTA_RO_0021,breeding,93
TX00000538,2014,GTA_RO_0018,slaughterhouse,SH_RO_02,slaughter,196
TX00000539,2014,GTA_RO_0018,property,GTA_RO_0026,other,92
TX00000540,2014,GTA_RO_0019,slaughterhouse,SH_RO_03,slaughter,252
TX00000541,2014,GTA_RO_0019,slaughterhouse,SH_RO_04,slaughter,16
TX00000542,2014,GTA_RO_0019,property,GTA_RO_0023,fattening,100
TX00000543,2014,GTA_RO_0020,slaughterhouse,SH_RO_04,slaughter,178
TX00000544,2014,GTA_RO_0020,property,GTA_RO_0024,breeding,31
TX00000545,2014,GTA_RO_0021,slaughterhouse,SH_RO_01,slaughter,211
TX00000546,2014,GTA_RO_0021,slaughterhouse,SH_RO_02,slaughter,22
TX00000547,2014,GTA_RO_0021,property,GTA_RO_0025,other,117
TX00000548,2014,GTA_RO_0022,property,GTA_RO_0026,fattening,106
TX00000549,2014,GTA_RO_0023,slaughterhouse,SH_RO_03,slaughter,185
TX00000550,2014,GTA_RO_0023,slaughterhouse,SH_RO_04,slaughter,22
TX00000551,2014,GTA_RO_0023,property,GTA_RO_0031,breeding,45
TX00000552,2014,GTA_RO_0023,property,GTA_RO_0031,other,3
TX00000553,2014,GTA_RO_0024,slaughterhouse,SH_RO_03,slaughter,235
TX00000554,2014,GTA_RO_0024,property,GTA_RO_0028,other,122
TX00000555,2014,GTA_RO_0025,slaughterhouse,SH_RO_01,slaughter,199
TX00000556,2014,GTA_RO_0025,slaughterhouse,SH_RO_02,slaughter,18
TX00000557,2014,GTA_RO_0025,property,GTA_RO_0029,fattening,31
TX00000558,2014,GTA_RO_0026,slaughterhouse,SH_RO_02,slaughter,253
TX00000559,2014,GTA_RO_0026,property,GTA_RO_0030,breeding,75
TX00000560,2014,GTA_RO_0027,property,GTA_RO_0031,other,100
TX00000561,2014,GTA_RO_0028,slaughterhouse,SH_RO_03,slaughter,198
TX00000562,2014,GTA_RO_0028,property,GTA_RO_0036,fattening,68
TX00000563,2014,GTA_RO_0029,slaughterhouse,SH_RO_01,slaughter,193
TX00000564,2014,GTA_RO_0029,slaughterhouse,SH_RO_02,slaughter,26
TX00000565,2014,GTA_RO_0029,property,GTA_RO_0033,breeding,120
TX00000566,2014,GTA_RO_0030,slaughterhouse,SH_RO_02,slaughter,226
TX00000567,2014,GTA_RO_0030,property,GTA_RO_0034,other,46
TX00000568,2014,GTA_RO_0031,slaughterhouse,SH_RO_03,slaughter,229
TX00000569,2014,GTA_RO_0031,slaughterhouse,SH_RO_04,slaughter,23
TX00000570,2014,GTA_RO_0031,property,GTA_RO_0035,fattening,60
TX00000571,2014,GTA_RO_0032,property,GTA_RO_0036,breeding,29
TX00000572,2014,GTA_RO_0033,slaughterhouse,SH_RO_02,slaughter,212
TX00000573,2014,GTA_RO_0033,slaughterhouse,SH_RO_01,slaughter,48
TX00000574,2014,GTA_RO_0033,property,GTA_RO_0041,other,98
TX00000575,2014,GTA_RO_0034,slaughterhouse,SH_RO_04,slaughter,204
TX00000576,2014,GTA_RO_0034,property,GTA_RO_0038,fattening,115
TX00000577,2014,GTA_RO_0034,property,GTA_RO_0038,other,9
TX00000578,2014,GTA_RO_0035,slaughterhouse,SH_RO_03,slaughter,184
TX00000579,2014,GTA_RO_0035,slaughterhouse,SH_RO_04,slaughter,53
TX00000580,2014,GTA_RO_0035,property,GTA_RO_0039,breeding,27
TX00000581,2014,GTA_RO_0036,slaughterhouse,SH_RO_04,slaughter,214
TX00000582,2014,GTA_RO_0036,property,GTA_RO_0040,other,33
TX00000583,2014,GTA_RO_0037,property,GTA_RO_0041,fattening,28
TX00000584,2014,GTA_RO_0038,slaughterhouse,SH_RO_01,slaughter,242
TX00000585,2014,GTA_RO_0038,property,GTA_RO_0046,breeding,37
TX00000586,2014,GTA_RO_0039,slaughterhouse,SH_RO_03,slaughter,194
TX00000587,2014,GTA_RO_0039,slaughterhouse,SH_RO_04,slaughter,29
TX00000588,2014,GTA_RO_0039,property,GTA_RO_0043,other,48
TX00000589,2014,GTA_RO_0040,slaughterhouse,SH_RO_04,slaughter,250
TX00000590,2014,GTA_RO_0040,property,GTA_RO_0044,fattening,85
TX00000591,2014,GTA_RO_0041,slaughterhouse,SH_RO_01,slaughter,192
TX00000592,2014,GTA_RO_0041,slaughterhouse,SH_RO_02,slaughter,31
TX00000593,2014,GTA_RO_0041,property,GTA_RO_0045,breeding,25
TX00000594,2014,GTA_RO_0042,property,GTA_RO_0046,other,21
TX00000595,2014,GTA_RO_0043,slaughterhouse,SH_RO_03,slaughter,255
TX00000596,2014,GTA_RO_0043,slaughterhouse,SH_RO_04,slaughter,52
TX00000597,2014,GTA_RO_0043,property,GTA_RO_0051,fattening,59
TX00000598,2014,GTA_RO_0044,slaughterhouse,SH_RO_03,slaughter,205
TX00000599,2014,GTA_RO_0044,property,GTA_RO_0048,breeding,48
TX00000600,2014,GTA_RO_0045,slaughterhouse,SH_RO_02,slaughter,197
TX00000601,2014,GTA_RO_0045,slaughterhouse,SH_RO_01,slaughter,46
TX00000602,2014,GTA_RO_0045,property,GTA_RO_0049,other,51
TX00000603,2014,GTA_RO_0045,property,GTA_RO_0049,other,4
TX00000604,2014,GTA_RO_0046,slaughterhouse,SH_RO_01,slaughter,144
TX00000605,2014,GTA_RO_0046,property,GTA_RO_0050,fattening,48
TX00000606,2014,GTA_RO_0047,property,GTA_RO_0051,breeding,114
TX00000607,2014,GTA_RO_0048,slaughterhouse,SH_RO_03,slaughter,234
TX00000608,2014,GTA_RO_0048,property,GTA_RO_0056,other,85
TX00000609,2014,GTA_RO_0049,slaughterhouse,SH_RO_02,slaughter,124
TX00000610,2014,GTA_RO_0049,slaughterhouse,SH_RO_01,slaughter,25
TX00000611,2014,GTA_RO_0049,property,GTA_RO_0053,fattening,115
TX00000612,2014,GTA_RO_0050,slaughterhouse,SH_RO_02,slaughter,178
TX00000613,2014,GTA_RO_0050,property,GTA_RO_0054,breeding,124
TX00000614,2014,GTA_RO_0051,slaughterhouse,SH_RO_03,slaughter,138
TX00000615,2014,GTA_RO_0051,slaughterhouse,SH_RO_04,slaughter,27
TX00000616,2014,GTA_RO_0051,property,GTA_RO_0055,other,103
TX00000617,2014,GTA_RO_0052,property,GTA_RO_0056,fattening,84
TX00000618,2014,GTA_RO_0053,slaughterhouse,SH_RO_02,slaughter,126
TX00000619,2014,GTA_RO_0053,slaughterhouse,SH_RO_03,slaughter,20
TX00000620,2014,GTA_RO_0053,property,GTA_RO_0061,breeding,45
TX00000621,2014,GTA_RO_0054,slaughterhouse,SH_RO_02,slaughter,240
TX00000622,2014,GTA_RO_0054,property,GTA_RO_0058,other,59
TX00000623,2014,GTA_RO_0055,slaughterhouse,SH_RO_03,slaughter,240
TX00000624,2014,GTA_RO_0055,slaughterhouse,SH_RO_04,slaughter,16
TX00000625,2014,GTA_RO_0055,property,GTA_RO_0059,fattening,93
TX00000626,2014,GTA_RO_0056,slaughterhouse,SH_RO_04,slaughter,188
TX00000627,2014,GTA_RO_0056,property,GTA_RO_0060,breeding,66
TX00000628,2014,GTA_RO_0056,property,GTA_RO_0060,other,13
TX00000629,2014,GTA_RO_0057,property,GTA_RO_0061,other,117
TX00000630,2014,GTA_RO_0058,slaughterhouse,SH_RO_01,slaughter,222
TX00000631,2014,GTA_RO_0058,property,GTA_RO_0066,fattening,115
TX00000632,2014,GTA_RO_0059,slaughterhouse,SH_RO_04,slaughter,234
TX00000633,2014,GTA_RO_0059,slaughterhouse,SH_RO_03,slaughter,53
TX00000634,2014,GTA_RO_0059,property,GTA_RO_0063,breeding,20
TX00000635,2014,GTA_RO_0060,slaughterhouse,SH_RO_03,slaughter,173
TX00000636,2014,GTA_RO_0060,property,GTA_RO_0064,other,40
TX00000637,2014,GTA_RO_0061,slaughterhouse,SH_RO_01,slaughter,197
TX00000638,2014,GTA_RO_0061,slaughterhouse,SH_RO_02,slaughter,38
TX00000639,2014,GTA_RO_0061,property,GTA_RO_0065,fattening,26
TX00000640,2014,GTA_RO_0062,property,GTA_RO_0066,breeding,64
TX00000641,2014,GTA_RO_0063,slaughterhouse,SH_RO_03,slaughter,224
TX00000642,2014,GTA_RO_0063,slaughterhouse,SH_RO_04,slaughter,44
TX00000643,2014,GTA_RO_0063,property,GTA_RO_0071,other,115
TX00000644,2014,GTA_RO_0064,slaughterhouse,SH_RO_04,slaughter,162
TX00000645,2014,GTA_RO_0064,property,GTA_RO_0068,fattening,42
TX00000646,2014,GTA_RO_0065,slaughterhouse,SH_RO_02,slaughter,192
TX00000647,2014,GTA_RO_0065,slaughterhouse,SH_RO_01,slaughter,29
TX00000648,2014,GTA_RO_0065,property,GTA_RO_0069,breeding,37
TX00000649,2014,GTA_RO_0066,slaughterhouse,SH_RO_02,slaughter,220
TX00000650,2014,GTA_RO_0066,property,GTA_RO_0070,other,87
TX00000651,2014,GTA_RO_0067,property,GTA_RO_0071,fattening,20
TX00000652,2014,GTA_RO_0067,property,GTA_RO_0071,other,8
TX00000653,2014,GTA_RO_0068,slaughterhouse,SH_RO_04,slaughter,131
TX00000654,2014,GTA_RO_0068,property,GTA_RO_0004,breeding,122
TX00000655,2014,GTA_RO_0069,slaughterhouse,SH_RO_01,slaughter,185
TX00000656,2014,GTA_RO_0069,slaughterhouse,SH_RO_02,slaughter,20
TX00000657,2014,GTA_RO_0069,property,GTA_RO_0001,other,52
TX00000658,2014,GTA_RO_0070,slaughterhouse,SH_RO_02,slaughter,113
TX00000659,2014,GTA_RO_0070,property,GTA_RO_0006,fattening,104
TX00000660,2014,GTA_RO_0071,slaughterhouse,SH_RO_04,slaughter,202
TX00000661,2014,GTA_RO_0071,slaughterhouse,SH_RO_03,slaughter,30
TX00000662,2014,GTA_RO_0071,property,GTA_RO_0003,breeding,113
TX00000663,2014,GTA_RO_0072,property,GTA_RO_0004,other,98
TX00000664,2014,GTA_MT_0001,slaughterhouse,SH_MT_01,slaughter,273
TX00000665,2014,GTA_MT_0001,slaughterhouse,SH_MT_02,slaughter,30
TX00000666,2014,GTA_MT_0001,property,GTA_MT_0005,fattening,105
TX00000667,2014,GTA_MT_0001,property,GTA_MT_0005,other,4
TX00000668,2014,GTA_MT_0002,property,GTA_MT_0006,breeding,109
TX00000669,2014,GTA_MT_0003,slaughterhouse,SH_MT_04,slaughter,199
TX00000670,2014,GTA_MT_0003,slaughterhouse,SH_MT_03,slaughter,21
TX00000671,2014,GTA_MT_0003,property,GTA_MT_0011,other,122
TX00000672,2014,GTA_MT_0004,slaughterhouse,SH_MT_03,slaughter,241
TX00000673,2014,GTA_MT_0004,property,GTA_MT_0008,fattening,121
TX00000674,2014,GTA_MT_0005,slaughterhouse,SH_MT_01,slaughter,172
TX00000675,2014,GTA_MT_0005,slaughterhouse,SH_MT_02,slaughter,58
TX00000676,2014,GTA_MT_0005,property,GTA_MT_0009,breeding,123
TX00000677,2014,GTA_MT_0006,slaughterhouse,SH_MT_02,slaughter,225
TX00000678,2014,GTA_MT_0006,property,GTA_MT_0010,other,99
TX00000679,2014,GTA_MT_0007,property,GTA_MT_0011,fattening,103
TX00000680,2014,GTA_MT_0008,slaughterhouse,SH_MT_04,slaughter,152
TX00000681,2014,GTA_MT_0008,property,GTA_MT_0016,breeding,27
TX00000682,2014,GTA_MT_0009,slaughterhouse,SH_MT_01,slaughter,173
TX00000683,2014,GTA_MT_0009,slaughterhouse,SH_MT_02,slaughter,34
TX00000684,2014,GTA_MT_0009,property,GTA_MT_0013,other,116
TX00000685,2014,GTA_MT_0010,slaughterhouse,SH_MT_02,slaughter,158
TX00000686,2014,GTA_MT_0010,property,GTA_MT_0014,fattening,59
TX00000687,2014,GTA_MT_0011,slaughterhouse,SH_MT_03,slaughter,172
TX00000688,2014,GTA_MT_0011,slaughterhouse,SH_MT_04,slaughter,58
TX00000689,2014,GTA_MT_0011,property,GTA_MT_0015,breeding,106
TX00000690,2014,GTA_MT_0012,property,GTA_MT_0016,other,95
TX00000691,2014,GTA_MT_0012,property,GTA_MT_0016,other,5
TX00000692,2014,GTA_MT_0013,slaughterhouse,SH_MT_01,slaughter,220
TX00000693,2014,GTA_MT_0013,slaughterhouse,SH_MT_02,slaughter,53
TX00000694,2014,GTA_MT_0013,property,GTA_MT_0021,fattening,83
TX00000695,2014,GTA_MT_0014,slaughterhouse,SH_MT_02,slaughter,164
TX00000696,2014,GTA_MT_0014,property,GTA_MT_0018,breeding,21
TX00000697,2014,GTA_MT_0015,slaughterhouse,SH_MT_03,slaughter,130
TX00000698,2014,GTA_MT_0015,slaughterhouse,SH_MT_04,slaughter,38
TX00000699,2014,GTA_MT_0015,property,GTA_MT_0019,other,87
TX00000700,2014,GTA_MT_0016,slaughterhouse,SH_MT_04,slaughter,220
TX00000701,2014,GTA_MT_0016,property,GTA_MT_0020,fattening,64
TX00000702,2014,GTA_MT_0017,property,GTA_MT_0021,breeding,58
TX00000703,2014,GTA_MT_0018,slaughterhouse,SH_MT_02,slaughter,195
TX00000704,2014,GTA_MT_0018,property,GTA_MT_0026,other,108
TX00000705,2014,GTA_MT_0019,slaughterhouse,SH_MT_03,slaughter,198
TX00000706,2014,GTA_MT_0019,slaughterhouse,SH_MT_04,slaughter,38
TX00000707,2014,GTA_MT_0019,property,GTA_MT_0023,fattening,55
TX00000708,2014,GTA_MT_0020,slaughterhouse,SH_MT_04,slaughter,213
TX00000709,2014,GTA_MT_0020,property,GTA_MT_0024,breeding,117
